nam1	gbrbin	tsibin	count	mb	mb_scaled	nam2	mb_scaled_na	gbr_binmean	tsi_binmean
ukb_neale1	(0.371,0.388]	(0.25,0.265]	1137	-1.1032738740633245e-4	-0.01925566144287577	beta~UKB	-0.01925566144287577	0.38	0.26
ukb_neale1	(0.371,0.388]	(0.265,0.281]	1761	6.352014939977285e-4	0.13827103974382535	beta~UKB	0.13827103974382535	0.38	0.27
ukb_neale1	(0.371,0.388]	(0.281,0.298]	2630	-7.419666814904943e-5	-0.011621412578655165	beta~UKB	-0.011621412578655165	0.38	0.29
ukb_neale1	(0.371,0.388]	(0.298,0.316]	4826	-1.9035673594343142e-4	-0.03616548155531397	beta~UKB	-0.03616548155531397	0.38	0.31
ukb_neale1	(0.371,0.388]	(0.316,0.337]	6388	-1.0983782183469005e-4	-0.019152218569716824	beta~UKB	-0.019152218569716824	0.38	0.33
ukb_neale1	(0.371,0.388]	(0.337,0.352]	6272	-5.730991565384727e-5	-0.008053322219344508	beta~UKB	-0.008053322219344508	0.38	0.34
ukb_neale1	(0.371,0.388]	(0.352,0.371]	6384	-3.409139378007519e-5	-0.0031473591528053462	beta~UKB	-0.0031473591528053462	0.38	0.36
ukb_neale1	(0.371,0.388]	(0.371,0.388]	7222	1.2013248970479091e-4	0.029439412755774903	beta~UKB	0.029439412755774903	0.38	0.38
ukb_neale1	(0.371,0.388]	(0.388,0.408]	9215	2.192641373998914e-5	0.008688936725804255	beta~UKB	0.008688936725804255	0.38	0.4
ukb_neale1	(0.371,0.388]	(0.408,0.427]	5784	1.6905733716753114e-4	0.039776999962796857	beta~UKB	0.039776999962796857	0.38	0.42
ukb_neale1	(0.371,0.388]	(0.427,0.444]	5644	1.2959719107193474e-5	0.006794316864273691	beta~UKB	0.006794316864273691	0.38	0.44
ukb_neale1	(0.371,0.388]	(0.444,0.464]	5156	-2.4394072612354538e-4	-0.04748752342389604	beta~UKB	-0.04748752342389604	0.38	0.45
ukb_neale1	(0.371,0.388]	(0.464,0.483]	3694	2.6308285673132107e-4	0.059644144340027114	beta~UKB	0.059644144340027114	0.38	0.47
ukb_neale1	(0.371,0.388]	(0.483,0.5]	3500	2.6150103866714287e-4	0.05930991371832639	beta~UKB	0.05930991371832639	0.38	0.49
ukb_neale1	(0.388,0.408]	(0.0765,0.0899]	1	0.00200468	0.42763532431767654	beta~UKB	NA	0.4	0.08
ukb_neale1	(0.388,0.408]	(0.101,0.112]	1	-0.00871566	-1.8375214495143728	beta~UKB	NA	0.4	0.11
ukb_neale1	(0.388,0.408]	(0.157,0.169]	1	0.00291299	0.6195569004280786	beta~UKB	NA	0.4	0.16
ukb_neale1	(0.388,0.408]	(0.169,0.185]	13	-0.007523854615384616	-1.5856986491133547	beta~UKB	NA	0.4	0.18
ukb_neale1	(0.388,0.408]	(0.185,0.202]	37	0.0011469735945945946	0.2464060466862589	beta~UKB	NA	0.4	0.19
ukb_neale1	(0.388,0.408]	(0.202,0.219]	54	5.017332962962962e-4	0.11006984536803552	beta~UKB	NA	0.4	0.21
ukb_neale1	(0.388,0.408]	(0.219,0.23]	169	-0.005780249959763313	-1.2172832913387235	beta~UKB	NA	0.4	0.22
ukb_neale1	(0.388,0.408]	(0.23,0.25]	546	-4.760190076007326e-4	-0.09652455875555079	beta~UKB	-0.09652455875555079	0.4	0.24
ukb_neale1	(0.388,0.408]	(0.25,0.265]	789	-1.1772629496831433e-4	-0.020819015364764486	beta~UKB	-0.020819015364764486	0.4	0.26
ukb_neale1	(0.388,0.408]	(0.265,0.281]	1060	-5.465053810849057e-4	-0.11141799369889498	beta~UKB	-0.11141799369889498	0.4	0.27
ukb_neale1	(0.388,0.408]	(0.281,0.298]	1489	-1.585829087508395e-4	-0.029451823229564172	beta~UKB	-0.029451823229564172	0.4	0.29
ukb_neale1	(0.388,0.408]	(0.298,0.316]	3355	-2.3805300410551417e-4	-0.04624347580865403	beta~UKB	-0.04624347580865403	0.4	0.31
ukb_neale1	(0.388,0.408]	(0.316,0.337]	5019	-1.843351292201634e-4	-0.03489314473963805	beta~UKB	-0.03489314473963805	0.4	0.33
ukb_neale1	(0.388,0.408]	(0.337,0.352]	5297	-2.969099654785728e-4	-0.058679671371607726	beta~UKB	-0.058679671371607726	0.4	0.34
ukb_neale1	(0.388,0.408]	(0.352,0.371]	5772	-6.070316772695773e-5	-0.008770300218057775	beta~UKB	-0.008770300218057775	0.4	0.36
ukb_neale1	(0.388,0.408]	(0.371,0.388]	6741	-3.500824518274737e-5	-0.0033410854866119505	beta~UKB	-0.0033410854866119505	0.4	0.38
ukb_neale1	(0.388,0.408]	(0.388,0.408]	9299	-1.4478757724159587e-4	-0.026536935398075445	beta~UKB	-0.026536935398075445	0.4	0.4
ukb_neale1	(0.388,0.408]	(0.408,0.427]	6007	-8.069818947844183e-5	-0.012995153064450086	beta~UKB	-0.012995153064450086	0.4	0.42
ukb_neale1	(0.388,0.408]	(0.427,0.444]	6727	1.4210286210539617e-4	0.0340816477844068	beta~UKB	0.0340816477844068	0.4	0.44
ukb_neale1	(0.388,0.408]	(0.444,0.464]	6851	4.888129012115019e-5	0.014384373700992771	beta~UKB	0.014384373700992771	0.4	0.45
ukb_neale1	(0.388,0.408]	(0.464,0.483]	5284	2.5921531143281604e-4	0.05882695044216465	beta~UKB	0.05882695044216465	0.4	0.47
ukb_neale1	(0.388,0.408]	(0.483,0.5]	5142	-1.7088824124076235e-4	-0.03205188136613488	beta~UKB	-0.03205188136613488	0.4	0.49
ukb_neale1	(0.408,0.427]	(0.112,0.129]	3	-0.005154873333333333	-1.0851441892622873	beta~UKB	NA	0.42	0.12
ukb_neale1	(0.408,0.427]	(0.129,0.143]	2	0.001835085	0.3918007087123836	beta~UKB	NA	0.42	0.14
ukb_neale1	(0.408,0.427]	(0.157,0.169]	1	8.3714e-4	0.18093968409359124	beta~UKB	NA	0.42	0.16
ukb_neale1	(0.408,0.427]	(0.169,0.185]	9	-0.0018916206666666666	-0.39563444585624796	beta~UKB	NA	0.42	0.18
ukb_neale1	(0.408,0.427]	(0.185,0.202]	10	0.0020990570999999997	0.4475767559662646	beta~UKB	NA	0.42	0.19
ukb_neale1	(0.408,0.427]	(0.202,0.219]	19	-0.001505247105263158	-0.31399555288804254	beta~UKB	NA	0.42	0.21
ukb_neale1	(0.408,0.427]	(0.219,0.23]	109	6.739496816513763e-4	0.14645834721144071	beta~UKB	NA	0.42	0.22
ukb_neale1	(0.408,0.427]	(0.23,0.25]	303	7.881240216831684e-4	0.1705828413712171	beta~UKB	0.1705828413712171	0.42	0.24
ukb_neale1	(0.408,0.427]	(0.25,0.265]	462	1.0840111471861472e-4	0.026960629105601416	beta~UKB	0.026960629105601416	0.42	0.26
ukb_neale1	(0.408,0.427]	(0.265,0.281]	813	-8.262347412792128e-4	-0.17052347496943676	beta~UKB	-0.17052347496943676	0.42	0.27
ukb_neale1	(0.408,0.427]	(0.281,0.298]	1239	-2.0412252615980628e-4	-0.03907412745234452	beta~UKB	-0.03907412745234452	0.42	0.29
ukb_neale1	(0.408,0.427]	(0.298,0.316]	2939	-2.0228605427016e-5	-2.182180115605652e-4	beta~UKB	-2.182180115605652e-4	0.42	0.31
ukb_neale1	(0.408,0.427]	(0.316,0.337]	4102	-3.287409546240858e-4	-0.06540540774570905	beta~UKB	-0.06540540774570905	0.42	0.33
ukb_neale1	(0.408,0.427]	(0.337,0.352]	4446	-3.681049040665767e-4	-0.07372282274602066	beta~UKB	-0.07372282274602066	0.42	0.34
ukb_neale1	(0.408,0.427]	(0.352,0.371]	5254	-1.363536468138561e-4	-0.024754886075160038	beta~UKB	-0.024754886075160038	0.42	0.36
ukb_neale1	(0.408,0.427]	(0.371,0.388]	7120	-1.6811740830752808e-4	-0.03146641756667772	beta~UKB	-0.03146641756667772	0.42	0.38
ukb_neale1	(0.408,0.427]	(0.388,0.408]	11298	1.064061555755001e-4	0.02653910374198941	beta~UKB	0.02653910374198941	0.42	0.4
ukb_neale1	(0.408,0.427]	(0.408,0.427]	7778	3.2829862321547955e-5	0.010992783470650722	beta~UKB	0.010992783470650722	0.42	0.42
ukb_neale1	(0.408,0.427]	(0.427,0.444]	8595	-9.09542981287958e-5	-0.015162219965547142	beta~UKB	-0.015162219965547142	0.42	0.44
ukb_neale1	(0.408,0.427]	(0.444,0.464]	10358	2.442369217023653e-4	0.05566208804423447	beta~UKB	0.05566208804423447	0.42	0.45
ukb_neale1	(0.408,0.427]	(0.464,0.483]	8995	5.0238702325725405e-5	0.014671188433554968	beta~UKB	0.014671188433554968	0.42	0.47
ukb_neale1	(0.408,0.427]	(0.483,0.5]	8750	-1.235762318209143e-4	-0.022055079154546943	beta~UKB	-0.022055079154546943	0.42	0.49
ukb_neale1	(0.427,0.444]	(0.101,0.112]	1	-0.00171762	-0.35886893387143287	beta~UKB	NA	0.44	0.11
ukb_neale1	(0.427,0.444]	(0.157,0.169]	10	-2.460685e-4	-0.04793711190797714	beta~UKB	NA	0.44	0.16
ukb_neale1	(0.427,0.444]	(0.169,0.185]	26	-0.0015633876923076924	-0.3262803819679504	beta~UKB	NA	0.44	0.18
ukb_neale1	(0.427,0.444]	(0.185,0.202]	20	3.394762000000001e-4	0.07578569385997942	beta~UKB	NA	0.44	0.19
ukb_neale1	(0.427,0.444]	(0.202,0.219]	15	8.540649333333333e-4	0.18451584188211806	beta~UKB	NA	0.44	0.21
ukb_neale1	(0.427,0.444]	(0.219,0.23]	56	7.236919107142857e-4	0.15696864325684173	beta~UKB	NA	0.44	0.22
ukb_neale1	(0.427,0.444]	(0.23,0.25]	76	9.974783815789473e-4	0.21481842032199633	beta~UKB	NA	0.44	0.24
ukb_neale1	(0.427,0.444]	(0.25,0.265]	174	3.453970979310345e-4	0.07703675138759986	beta~UKB	NA	0.44	0.26
ukb_neale1	(0.427,0.444]	(0.265,0.281]	327	1.2748860489296635e-4	0.030993724852927087	beta~UKB	0.030993724852927087	0.44	0.27
ukb_neale1	(0.427,0.444]	(0.281,0.298]	619	7.84098621647819e-6	0.005712752988422677	beta~UKB	0.005712752988422677	0.44	0.29
ukb_neale1	(0.427,0.444]	(0.298,0.316]	1554	-9.551490351351353e-5	-0.01612585415811643	beta~UKB	-0.01612585415811643	0.44	0.31
ukb_neale1	(0.427,0.444]	(0.316,0.337]	2660	-3.5038084316917295e-4	-0.06997781310998617	beta~UKB	-0.06997781310998617	0.44	0.33
ukb_neale1	(0.427,0.444]	(0.337,0.352]	2785	-3.4205126007648114e-4	-0.06821781188189008	beta~UKB	-0.06821781188189008	0.44	0.34
ukb_neale1	(0.427,0.444]	(0.352,0.371]	4020	-1.4846234522860696e-4	-0.027313396368346846	beta~UKB	-0.027313396368346846	0.44	0.36
ukb_neale1	(0.427,0.444]	(0.371,0.388]	5943	-1.2038751175416457e-4	-0.021381317794454603	beta~UKB	-0.021381317794454603	0.44	0.38
ukb_neale1	(0.427,0.444]	(0.388,0.408]	9639	-9.092479962350865e-5	-0.01515598707190113	beta~UKB	-0.01515598707190113	0.44	0.4
ukb_neale1	(0.427,0.444]	(0.408,0.427]	7477	-6.430556863260666e-5	-0.009531470368770289	beta~UKB	-0.009531470368770289	0.44	0.42
ukb_neale1	(0.427,0.444]	(0.427,0.444]	9849	1.363712788220124e-4	0.032870591540002304	beta~UKB	0.032870591540002304	0.44	0.44
ukb_neale1	(0.427,0.444]	(0.444,0.464]	11710	-6.270883781169941e-5	-0.009194088752612172	beta~UKB	-0.009194088752612172	0.44	0.45
ukb_neale1	(0.427,0.444]	(0.464,0.483]	11144	1.8964031166268845e-4	0.04412608442311415	beta~UKB	0.04412608442311415	0.44	0.47
ukb_neale1	(0.427,0.444]	(0.483,0.5]	10541	1.3869236034531818e-5	0.006986493458381278	beta~UKB	0.006986493458381278	0.44	0.49
ukb_neale1	(0.444,0.464]	(0.129,0.143]	1	0.00146248	0.31307104717984907	beta~UKB	NA	0.45	0.14
ukb_neale1	(0.444,0.464]	(0.143,0.157]	1	-0.00884982	-1.8658688184203316	beta~UKB	NA	0.45	0.15
ukb_neale1	(0.444,0.464]	(0.185,0.202]	2	-0.00143836	-0.2998626261740709	beta~UKB	NA	0.45	0.19
ukb_neale1	(0.444,0.464]	(0.202,0.219]	3	-0.0029515933333333333	-0.619601620962338	beta~UKB	NA	0.45	0.21
ukb_neale1	(0.444,0.464]	(0.219,0.23]	31	1.5174893548387098e-4	0.03611981713856284	beta~UKB	NA	0.45	0.22
ukb_neale1	(0.444,0.464]	(0.23,0.25]	41	-4.3464397560975603e-4	-0.08778221159287887	beta~UKB	NA	0.45	0.24
ukb_neale1	(0.444,0.464]	(0.25,0.265]	75	-2.408938146666667e-4	-0.046843725547539954	beta~UKB	NA	0.45	0.26
ukb_neale1	(0.444,0.464]	(0.265,0.281]	120	-3.626120025e-4	-0.07256219881137643	beta~UKB	NA	0.45	0.27
ukb_neale1	(0.444,0.464]	(0.281,0.298]	311	-2.777806993569132e-4	-0.05463774856562273	beta~UKB	-0.05463774856562273	0.45	0.29
ukb_neale1	(0.444,0.464]	(0.298,0.316]	746	-2.6713664638069705e-5	-0.001588480130170632	beta~UKB	-0.001588480130170632	0.45	0.31
ukb_neale1	(0.444,0.464]	(0.316,0.337]	1544	-3.933335611658031e-4	-0.07905351781007634	beta~UKB	-0.07905351781007634	0.45	0.33
ukb_neale1	(0.444,0.464]	(0.337,0.352]	1863	1.4864253365539451e-5	0.007196735880488433	beta~UKB	0.007196735880488433	0.45	0.34
ukb_neale1	(0.444,0.464]	(0.352,0.371]	2650	-7.69557291109434e-4	-0.15854779974126276	beta~UKB	-0.15854779974126276	0.45	0.36
ukb_neale1	(0.444,0.464]	(0.371,0.388]	4364	-7.357044099220899e-5	-0.011489093763554647	beta~UKB	-0.011489093763554647	0.45	0.38
ukb_neale1	(0.444,0.464]	(0.388,0.408]	7249	1.0241598454586839e-4	0.02569599961128846	beta~UKB	0.02569599961128846	0.45	0.4
ukb_neale1	(0.444,0.464]	(0.408,0.427]	6351	-1.62198474748701e-4	-0.030215775101547042	beta~UKB	-0.030215775101547042	0.45	0.42
ukb_neale1	(0.444,0.464]	(0.427,0.444]	8826	-2.669159149554725e-4	-0.0523420713778518	beta~UKB	-0.0523420713778518	0.45	0.44
ukb_neale1	(0.444,0.464]	(0.444,0.464]	11665	-7.043276718612087e-5	-0.010826118235172539	beta~UKB	-0.010826118235172539	0.45	0.45
ukb_neale1	(0.444,0.464]	(0.464,0.483]	11005	2.1346104484052712e-5	0.008566320144426995	beta~UKB	0.008566320144426995	0.45	0.47
ukb_neale1	(0.444,0.464]	(0.483,0.5]	11246	-1.16547532614085e-4	-0.02056994849455134	beta~UKB	-0.02056994849455134	0.45	0.49
ukb_neale1	(0.464,0.483]	(0.0459,0.0618]	2	-0.00238087	-0.4990104993669402	beta~UKB	NA	0.47	0.05
ukb_neale1	(0.464,0.483]	(0.0765,0.0899]	2	-9.4666e-4	-0.19596875847088058	beta~UKB	NA	0.47	0.08
ukb_neale1	(0.464,0.483]	(0.185,0.202]	1	6.96982e-4	0.15132496636012827	beta~UKB	NA	0.47	0.19
ukb_neale1	(0.464,0.483]	(0.23,0.25]	17	-0.0017017183529411766	-0.3555089915981113	beta~UKB	NA	0.47	0.24
ukb_neale1	(0.464,0.483]	(0.25,0.265]	56	-8.131332678571429e-4	-0.1677551960464565	beta~UKB	NA	0.47	0.26
ukb_neale1	(0.464,0.483]	(0.265,0.281]	87	-0.0014662771793103448	-0.3057613931741018	beta~UKB	NA	0.47	0.27
ukb_neale1	(0.464,0.483]	(0.281,0.298]	213	-6.300968521126761e-4	-0.12908047332483405	beta~UKB	NA	0.47	0.29
ukb_neale1	(0.464,0.483]	(0.298,0.316]	500	7.672682848e-5	0.020268003309246687	beta~UKB	0.020268003309246687	0.47	0.31
ukb_neale1	(0.464,0.483]	(0.316,0.337]	1361	1.573567233071271e-4	0.03730471599196316	beta~UKB	0.03730471599196316	0.47	0.33
ukb_neale1	(0.464,0.483]	(0.337,0.352]	1801	2.7028467600777344e-4	0.06116585444604711	beta~UKB	0.06116585444604711	0.47	0.34
ukb_neale1	(0.464,0.483]	(0.352,0.371]	2593	-4.262802415580409e-5	-0.004951108485502137	beta~UKB	-0.004951108485502137	0.47	0.36
ukb_neale1	(0.464,0.483]	(0.371,0.388]	4619	2.7407951170643e-4	0.06196768515182617	beta~UKB	0.06196768515182617	0.47	0.38
ukb_neale1	(0.464,0.483]	(0.388,0.408]	9447	4.717726311076533e-5	0.014024320911121737	beta~UKB	0.014024320911121737	0.47	0.4
ukb_neale1	(0.464,0.483]	(0.408,0.427]	8092	5.47953311945131e-5	0.015633982407251057	beta~UKB	0.015633982407251057	0.47	0.42
ukb_neale1	(0.464,0.483]	(0.427,0.444]	11839	-1.2095624441886984e-4	-0.021501488297251785	beta~UKB	-0.021501488297251785	0.47	0.44
ukb_neale1	(0.464,0.483]	(0.444,0.464]	16582	2.3427188390061527e-5	0.009006043260168541	beta~UKB	0.009006043260168541	0.47	0.45
ukb_neale1	(0.464,0.483]	(0.464,0.483]	16730	4.398648536682605e-5	0.013350124773641342	beta~UKB	0.013350124773641342	0.47	0.47
ukb_neale1	(0.464,0.483]	(0.483,0.5]	18165	7.355995850564267e-6	0.005610276834439388	beta~UKB	0.005610276834439388	0.47	0.49
ukb_neale1	(0.483,0.5]	(0.0618,0.0765]	1	-0.00285287	-0.5987418509144403	beta~UKB	NA	0.49	0.07
ukb_neale1	(0.483,0.5]	(0.0899,0.101]	3	-0.0013941433333333334	-0.290519855141037	beta~UKB	NA	0.49	0.1
ukb_neale1	(0.483,0.5]	(0.143,0.157]	2	-0.002164375	-0.45326613717779607	beta~UKB	NA	0.49	0.15
ukb_neale1	(0.483,0.5]	(0.157,0.169]	1	-9.37109e-4	-0.193950677668698	beta~UKB	NA	0.49	0.16
ukb_neale1	(0.483,0.5]	(0.202,0.219]	1	0.00117933	0.2532428010131655	beta~UKB	NA	0.49	0.21
ukb_neale1	(0.483,0.5]	(0.23,0.25]	5	3.005132e-4	0.06755299756687505	beta~UKB	NA	0.49	0.24
ukb_neale1	(0.483,0.5]	(0.25,0.265]	52	0.001345238228846154	0.2882984194362139	beta~UKB	NA	0.49	0.26
ukb_neale1	(0.483,0.5]	(0.265,0.281]	47	-0.0025622615957446807	-0.5373376794579885	beta~UKB	NA	0.49	0.27
ukb_neale1	(0.483,0.5]	(0.281,0.298]	73	2.0998768493150682e-4	0.048425387466632656	beta~UKB	NA	0.49	0.29
ukb_neale1	(0.483,0.5]	(0.298,0.316]	263	4.3422863878327e-4	0.09580643280548211	beta~UKB	NA	0.49	0.31
ukb_neale1	(0.483,0.5]	(0.316,0.337]	739	1.3638868250338295e-4	0.0328742688549705	beta~UKB	0.0328742688549705	0.49	0.33
ukb_neale1	(0.483,0.5]	(0.337,0.352]	1084	-3.3531070117158673e-4	-0.06679356389508782	beta~UKB	-0.06679356389508782	0.49	0.34
ukb_neale1	(0.483,0.5]	(0.352,0.371]	1454	-2.45662948170564e-4	-0.04785142073833262	beta~UKB	-0.04785142073833262	0.49	0.36
ukb_neale1	(0.483,0.5]	(0.371,0.388]	2578	2.780420315162917e-4	0.06280494671151103	beta~UKB	0.06280494671151103	0.49	0.38
ukb_neale1	(0.483,0.5]	(0.388,0.408]	5219	9.492843817260012e-5	0.024113916730821024	beta~UKB	0.024113916730821024	0.49	0.4
ukb_neale1	(0.483,0.5]	(0.408,0.427]	5206	1.2321830941990013e-4	0.030091431761748975	beta~UKB	0.030091431761748975	0.49	0.42
ukb_neale1	(0.483,0.5]	(0.427,0.444]	7521	-8.25176249409653e-5	-0.013379591110490165	beta~UKB	-0.013379591110490165	0.49	0.44
ukb_neale1	(0.483,0.5]	(0.444,0.464]	10908	1.967557100352952e-4	0.04562953420383228	beta~UKB	0.04562953420383228	0.49	0.45
ukb_neale1	(0.483,0.5]	(0.464,0.483]	11027	4.1326384874580574e-5	0.012788058211472247	beta~UKB	0.012788058211472247	0.49	0.47
ukb_neale1	(0.483,0.5]	(0.483,0.5]	11500	-1.5906836010608695e-5	6.949512786406029e-4	beta~UKB	6.949512786406029e-4	0.49	0.49
giant	[0,0.0459]	all	83601	-0.002423232975682109	-0.29004008133768006	beta~GIANT	-0.29004008133768006	0.02	 all
giant	(0.0459,0.0618]	all	82735	-0.0013408412401039462	-0.14099461421364132	beta~GIANT	-0.14099461421364132	0.05	 all
giant	(0.0618,0.0765]	all	65877	-9.030405148989784e-4	-0.08070940373893022	beta~GIANT	-0.08070940373893022	0.07	 all
giant	(0.0765,0.0899]	all	94826	-8.381741294581654e-4	-0.07177729496455039	beta~GIANT	-0.07177729496455039	0.08	 all
giant	(0.0899,0.101]	all	73274	-7.066135327674209e-4	-0.05366138559056082	beta~GIANT	-0.05366138559056082	0.1	 all
giant	(0.101,0.112]	all	63723	-3.895390989124806e-4	-0.010000199391872383	beta~GIANT	-0.010000199391872383	0.11	 all
giant	(0.112,0.129]	all	69510	-5.157747086750108e-4	-0.027382857450226988	beta~GIANT	-0.027382857450226988	0.12	 all
giant	(0.129,0.143]	all	86867	-1.8584042271518523e-4	0.018049131870027095	beta~GIANT	0.018049131870027095	0.14	 all
giant	(0.143,0.157]	all	89626	-3.991018231316805e-4	-0.011316987622399384	beta~GIANT	-0.011316987622399384	0.15	 all
giant	(0.157,0.169]	all	59349	-3.7039208748251867e-4	-0.007363653704387402	beta~GIANT	-0.007363653704387402	0.16	 all
giant	(0.169,0.185]	all	86145	-8.915317197747983e-5	0.031362977474588	beta~GIANT	0.031362977474588	0.18	 all
giant	(0.185,0.202]	all	62803	-3.474674776682642e-4	-0.004206932282658541	beta~GIANT	-0.004206932282658541	0.19	 all
giant	(0.202,0.219]	all	82562	-2.29121145321092e-4	0.012089371363524705	beta~GIANT	0.012089371363524705	0.21	 all
giant	(0.219,0.23]	all	72902	-7.835038819236784e-5	0.03285052205070394	beta~GIANT	0.03285052205070394	0.22	 all
giant	(0.23,0.25]	all	78628	-4.229409370707633e-5	0.03781547796978403	beta~GIANT	0.03781547796978403	0.24	 all
giant	(0.25,0.265]	all	77404	-1.0830835615730454e-4	0.02872530639850207	beta~GIANT	0.02872530639850207	0.26	 all
giant	(0.265,0.281]	all	75021	-1.086149211554098e-4	0.028683092362821103	beta~GIANT	0.028683092362821103	0.27	 all
giant	(0.281,0.298]	all	74806	-2.3881907868352804e-4	0.010753964818342615	beta~GIANT	0.010753964818342615	0.29	 all
giant	(0.298,0.316]	all	75313	-8.909218859957776e-5	0.03137137489277538	beta~GIANT	0.03137137489277538	0.31	 all
giant	(0.316,0.337]	all	73263	-7.370159562125492e-5	0.03349066132519145	beta~GIANT	0.03349066132519145	0.33	 all
giant	(0.337,0.352]	all	72556	1.3556425381774061e-5	0.045506100905177496	beta~GIANT	0.045506100905177496	0.34	 all
giant	(0.352,0.371]	all	93029	-5.531393436455301e-5	0.03602264440603032	beta~GIANT	0.03602264440603032	0.36	 all
giant	(0.371,0.388]	all	71073	2.1822633067409552e-5	0.04664435865914284	beta~GIANT	0.04664435865914284	0.38	 all
giant	(0.388,0.408]	all	69640	-1.222874784606548e-4	0.026800379641209356	beta~GIANT	0.026800379641209356	0.4	 all
giant	(0.408,0.427]	all	82599	-7.157108439569482e-5	0.03378403296725872	beta~GIANT	0.03378403296725872	0.42	 all
giant	(0.427,0.444]	all	78638	1.6620463389201294e-6	0.04386824353587154	beta~GIANT	0.04386824353587154	0.44	 all
giant	(0.444,0.464]	all	68079	6.19236475271376e-5	0.0521662729863115	beta~GIANT	0.0521662729863115	0.45	 all
giant	(0.464,0.483]	all	92088	2.9119755016940313e-4	0.08373731588642626	beta~GIANT	0.08373731588642626	0.47	 all
giant	(0.483,0.5]	all	57674	4.706834968963484e-4	0.10845255150103345	beta~GIANT	0.10845255150103345	0.49	 all
SDS	[0,0.0459]	all	24556	-0.2606193633855762	-0.2541305670103498	SDS	-0.2541305670103498	0.02	 all
SDS	(0.0459,0.0618]	all	54694	-0.1551503244553859	-0.15005573199745995	SDS	-0.15005573199745995	0.05	 all
SDS	(0.0618,0.0765]	all	50820	-0.10129924711328295	-0.0969165164845987	SDS	-0.0969165164845987	0.07	 all
SDS	(0.0765,0.0899]	all	79359	-0.05008606908576965	-0.04638032967789877	SDS	-0.04638032967789877	0.08	 all
SDS	(0.0899,0.101]	all	62972	-0.06808654044491808	-0.06414285132273541	SDS	-0.06414285132273541	0.1	 all
SDS	(0.101,0.112]	all	54870	-0.04297708102416944	-0.039365315915335125	SDS	-0.039365315915335125	0.11	 all
SDS	(0.112,0.129]	all	60114	-0.009909471217917977	-0.006734829568207561	SDS	-0.006734829568207561	0.12	 all
SDS	(0.129,0.143]	all	74535	-0.01457141924697115	-0.011335150922074476	SDS	-0.011335150922074476	0.14	 all
SDS	(0.143,0.157]	all	77300	-0.039143374273253824	-0.035582287249894866	SDS	-0.035582287249894866	0.15	 all
SDS	(0.157,0.169]	all	51048	-0.028900178085478036	-0.025474496716665025	SDS	-0.025474496716665025	0.16	 all
SDS	(0.169,0.185]	all	74535	-0.019490093423966764	-0.01618880473977745	SDS	-0.01618880473977745	0.18	 all
SDS	(0.185,0.202]	all	54105	-0.015608205590929554	-0.012358231901910748	SDS	-0.012358231901910748	0.19	 all
SDS	(0.202,0.219]	all	71094	0.007289498129630024	0.010236785186171611	SDS	0.010236785186171611	0.21	 all
SDS	(0.219,0.23]	all	62663	0.009992402805704535	0.01290395994258726	SDS	0.01290395994258726	0.22	 all
SDS	(0.23,0.25]	all	67988	-0.013110327920277247	-0.009893373882036394	SDS	-0.009893373882036394	0.24	 all
SDS	(0.25,0.265]	all	66890	-0.013118616935401315	-0.009901553323986437	SDS	-0.009901553323986437	0.26	 all
SDS	(0.265,0.281]	all	64566	0.008534651152456411	0.011465478428576436	SDS	0.011465478428576436	0.27	 all
SDS	(0.281,0.298]	all	64118	-0.026442729669635005	-0.023049533513948856	SDS	-0.023049533513948856	0.29	 all
SDS	(0.298,0.316]	all	64805	-0.015158024340689484	-0.011914001634716944	SDS	-0.011914001634716944	0.31	 all
SDS	(0.316,0.337]	all	63321	0.0023593143151237604	0.005371773877804759	SDS	0.005371773877804759	0.33	 all
SDS	(0.337,0.352]	all	62616	0.005804273442974734	0.008771193807046282	SDS	0.008771193807046282	0.34	 all
SDS	(0.352,0.371]	all	79918	-0.015264326150376085	-0.012018898232020991	SDS	-0.012018898232020991	0.36	 all
SDS	(0.371,0.388]	all	60709	-0.002189602572323789	8.829894975676904e-4	SDS	8.829894975676904e-4	0.38	 all
SDS	(0.388,0.408]	all	60145	-0.01494808437526517	-0.011706836882996688	SDS	-0.011706836882996688	0.4	 all
SDS	(0.408,0.427]	all	70659	0.031978154758474854	0.034599080428452535	SDS	0.034599080428452535	0.42	 all
SDS	(0.427,0.444]	all	67320	0.0292514218122497	0.03190839238975303	SDS	0.03190839238975303	0.44	 all
SDS	(0.444,0.464]	all	58179	0.08599490950116978	0.0879017832386939	SDS	0.0879017832386939	0.45	 all
SDS	(0.464,0.483]	all	78750	0.21199593991615692	0.2122371956489058	SDS	0.2122371956489058	0.47	 all
SDS	(0.483,0.5]	all	49322	0.24425656966442824	0.24407136947394273	SDS	0.24407136947394273	0.49	 all
ukb_neale1	[0,0.0459]	all	83632	5.5248802152322136e-5	0.01572979866044985	beta~UKB	0.01572979866044985	0.02	 all
ukb_neale1	(0.0459,0.0618]	all	82751	-6.821596079924206e-5	-0.01035771760576035	beta~UKB	-0.01035771760576035	0.05	 all
